id,profit
5195,7.771224209927432
6540,9.530729617372543
3606,5.787090609585892
8514,-4.689225194608367
6893,1.9979393037480655
1936,-20.88181668558822
1593,-78.26955189474016
8245,-1.2702463696450614
4178,-81.68471361748959
3369,-2.50411181674838
5672,8.657787001021285
2238,5.481749773916048
4681,-0.2247124082947094
1340,-280.15454578344685
8973,9.530256130744961
8153,71.64912429611995
6162,6.414879570296025
7671,1241.981536364342
1506,78.79506229085979
2606,5.426965509561823
8515,22.795429186245123
2373,-26.75078725164547
8749,-11.654544925248604
8065,6.20138846249213
634,-25.165666490957697
6431,225.2560922373586
9867,18.34661941778384
4724,8.00493731182954
6604,28.56659468633005
2870,0.5429543034718343
6519,18.953154618960696
9438,2.524498204159597
1333,16.96209288155093
138,68.55550314585302
3265,24.42747073368143
8121,-1.4782094720211694
8082,-1.0341703762396106
690,-1188.610950232131
4321,-0.20745481804084243
2980,-9.350239726254351
6667,574.5283655293719
870,2.295103283420713
150,99.5983297755016
2372,24.460804704827524
216,7.704081099228224
3558,-29.876452971478408
4473,3.1979534168616386
8085,51.14118458803944
8769,-24.00623827112674
9182,218.8240166256957
4582,13.532932097529992
3867,199.88215953405714
7818,41.71148534037863
6693,80.56713752490562
7197,-20.65118559658542
285,-67.74148036955884
1196,28.969488705602444
355,-60.5381927135364
3765,468.3105430571301
8511,-33.94510341921022
2056,10.567136637683797
6241,31.506276938029345
654,-0.25140417835960704
5485,-5.9622151759160165
133,18.648308205884035
927,205.49607230299384
670,5.98996774310697
6310,-333.69502022505856
5047,165.50578560792567
59,27.214405351223185
1030,7.236308438802464
933,-4.579567336955117
6244,-8.466626650104455
2493,-7.746693809472848
3981,-8.451314380352702
5518,5.393275417057463
1900,55.90832828975875
8182,41.426242883152874
3562,26.67210588883257
966,-0.6191969747484345
9328,-162.40758024139004
9562,-6.254715274319747
7212,5.843657927099384
1453,31.694927536667116
455,39.45382097253861
8391,29.846100466988524
2361,5.9012881801817105
8089,-7.611780931819995
9459,-91.08510884027314
9168,16.088986915852303
5615,-581.4716089897297
6116,160.30407698256818
8483,121.68735353168289
1063,9.505467300534917
1541,-30.840194584030833
1930,-17.20876220919031
5946,20.241204377232684
1919,-154.79520698147653
9960,31.65293027868259
12,28.516786048913353
8200,45.55820120853736
1972,-2.243690245860581
6069,-3.862204205974574
9514,0.5173199261618526
3605,-110.06205815794569
2065,50.081047738690174
4602,-13.47920764040957
5640,-0.3955312926962149
6387,1.8974232799277573
643,-50.037536487963095
577,-3.006144220057047
5986,3.8860694877625903
9429,-10.26129987751251
4816,-13.055392216165007
8014,28.48763616136379
6691,22.814321228148152
4260,83.44577022357792
4932,4.631437270217374
9952,72.75526626634937
5423,-10.49334110349049
153,34.62346385906188
2898,93.17661764057866
710,-11.609245123993393
6995,46.40064322867425
8389,4.43828660795829
4975,5.51074272531843
4208,-29.42773720111701
4967,6.52788710606214
7831,-23.474783439010636
8338,-17.07020693179212
5556,-16.921743587786434
567,-56.08699430500935
7201,-6.275786152153281
8994,1.728414322302351
8979,16.89392890504123
7978,26.28769127492908
5463,-28.94467488462403
6064,55.732257554717286
9359,-22.363453710761007
2347,-2.370476542715328
1629,208.89401142757302
6625,22.568981245133806
9475,-12.074881391631667
8229,1.2445595874938125
5684,-3.566136671966217
1982,5.91866176988966
7683,57.363782623014906
2295,-198.73396265546066
1497,49.5682231105139
9907,-15.64180415562027
7397,-98.0070553391375
8955,-123.9276294336131
6308,-8.783103644741665
3489,44.166862189674916
2726,-12.083952935465778
903,127.71019897955618
802,745.7350756553232
1789,-16.199672422392073
6416,4.658885488809554
8660,0.5665115213090548
6373,0.7222683447806766
4771,-11.567122406425515
7994,22.631316002092767
7851,6.705394797051202
782,-273.69949068967605
4498,11.596863969113903
1261,4.721927595682999
8222,50.40177593093957
3546,3.735862456244753
1114,4.026474309510208
862,-9.374337599168452
9309,12.892108159774653
2395,32.282906164082256
876,8.790670038211514
6238,1.5096733400517026
1330,-25.236398318357907
7655,-154.15106813376667
9517,-8.825022935122375
6246,-10.894618129307865
5603,0.6671516003000768
5700,10.617241080595269
6795,-29.970638906344085
7749,28.25277937647148
8638,-4.880238290315232
322,-91.86902134156597
198,-18.867070425423293
1125,22.795139372263428
4052,1.4708520985051514
8944,-23.598447645580926
1147,-54.79402415680217
2532,18.204649652908365
4109,223.94782604798976
9163,7.769636410486811
6227,20.79642105782854
1524,306.9262286431506
9787,16.633868884229166
4168,-23.86325753776665
6766,85.74327554775138
3350,45.43080606162528
4192,-10.11294469807736
7808,-6.5837559400504535
2289,-76.91018384123554
8962,1.041308278524772
2854,-15.180287714262139
9410,87.45409200724706
469,-120.94073939981394
8772,-16.659738239078315
7988,-8.012694839887013
2650,6.853349691339417
6087,-0.19044967596153306
4819,16.82841374194674
1772,-12.615857743482541
3278,228.30397551208057
1968,23.59888936734172
8207,4.953087386126642
8456,1.1620858331162296
7439,91.41312452014289
2202,-572.8464411923453
6951,-2.0270420015873687
4634,-5.811921102028862
4085,-16.6886449415991
2351,14.505451022950188
3615,5.177657246192286
2456,5.318829840857294
2933,-368.4236681457316
7330,47.931553140324404
2275,-19.23763721136455
3861,-4.720676784760709
951,4.156270442317053
5032,-50.447186569178655
2682,78.92420803070341
2727,25.505277472793367
4199,6.016883500096249
7139,-110.13302460436165
3530,283.105558775536
7137,-6.2889721829778535
2259,-0.5937881441025166
336,-74.3298146239507
5222,10.27838651554355
3995,288.2639919290996
8492,7.0776064910701475
623,4.416056967218667
3180,-49.97086318060231
7019,-2.891477621234803
7497,2.1830344995070954
6936,16.584920516327017
6884,-1.5421024460600794
2959,68.3994941983401
3247,7.005481968762362
1535,-11.06642581003733
3899,-89.3281006832241
4850,-74.7912894340254
4367,64.75172942893307
725,-230.37587271530134
7325,31.16355099856917
6737,-177.24515965807396
3523,2.862139924904694
3708,-6.449034599997569
9756,-22.2073204476819
4165,-7.954452698193531
4561,12.29411360435258
9538,1.8842412373156092
6126,-22.371201395089194
7643,6.830096263982821
6913,3.684791304525458
6978,-5.860377671057727
9715,-6.367583582486051
2783,-30.47702737262891
3971,-509.3590759550544
8372,-1.1102832903952677
7666,11.186556323263831
