id,price
10449807,307.30235706705787
1178389,190.29030409266676
23838063,58.80664770740378
14415799,126.250603756429
6555262,73.34454929788585
33782555,104.6049959596048
6669443,99.20415072289265
36306938,92.07586285893042
12814195,86.09326891535761
10100799,153.62739258937958
18213425,140.13142912322965
22307800,139.60846211111487
25350617,71.05175453358017
31760403,55.03912209210792
29672090,230.5707668983038
8672280,197.69419719084772
4165278,92.82152156164443
19889906,134.0237999775077
1745430,143.27005678695832
16212767,163.48838154129135
32814524,35.8014886747512
4173751,142.22335546477566
28340136,83.52890622275908
22535503,98.05183826514208
1635672,175.33718717095954
16244096,71.01055120849915
36077537,152.67987737292307
13377443,62.65215972382714
13186007,92.40971179546096
44229,96.37993588678302
66741,193.84812758775115
22275245,106.77928991889584
375249,80.0183368837291
10941762,398.30322585079637
6957328,90.20275959205487
34774436,69.26915541082084
14452731,57.818170854640826
30246815,140.67320279472153
25372531,75.48532356112689
22779542,301.4008180944463
30439949,170.56915690873316
29146109,67.45675449880797
6370889,74.36111218975978
1945115,89.44514035199397
13955165,222.52100018470128
20659540,101.60956293309991
29880984,320.8636903118813
4129212,49.24176584349725
15620823,173.05107308716612
3764540,179.8605026069646
16298489,62.2809086683495
21437509,67.41744190228806
845417,300.79175285052315
34315546,96.2075108382635
17842111,72.25040499183966
2683387,168.3544707650854
13710241,109.10044809694097
25281618,191.64259854897418
1914630,72.75041818689277
33827823,107.67367894633217
27941636,97.56526591648084
13446580,198.07138346762366
10899004,213.3537580742026
5013556,144.91759712700124
1781786,210.61639126645565
21023888,44.383429026234424
23612962,170.33023802475628
14551515,83.43555450112468
4624657,314.81935294807096
8951763,129.07878126050093
21009737,320.9673410457664
18857875,97.80777969585927
2111172,110.95527272313021
33831129,181.67342867319275
34320238,105.67784243431895
16381746,126.26093456484017
13126582,211.14358798968766
2075471,76.34807364788891
19672894,73.27885723719771
27606109,67.09045999800327
3895455,58.79355088040239
9590866,108.08144497407952
21967654,118.68621169049474
30937740,248.28410362624706
30187331,62.3144465175437
13435285,249.12505443204026
23078073,241.3802493235308
21274330,223.91885098818273
11656367,187.49487469332823
1614964,69.41725598182302
34152598,58.492847536764515
7610785,215.24819806709291
15872277,107.07652691133691
26784754,67.07030657981541
29704596,118.92470065210432
14366054,70.18899635919149
12093494,315.3602863580261
35539920,54.209005555025485
20870201,135.28480847731868
8423666,58.19440078337382
14706784,66.329678755164
26988903,148.8978088455441
19634067,118.05305569489943
17043468,132.0572220453459
8930935,135.16886315758077
22327622,87.47939628502539
29801113,74.06567465847006
29135797,248.36473279629854
1283453,81.30079311861395
27112835,283.48115425704657
26717562,288.5583971167399
8014087,137.3505450054912
12740226,71.0816090713231
24893756,162.20468772167777
22336218,105.50148906787342
29518497,70.14161426649243
12356709,158.78037488780637
14071193,141.92711231834596
27046708,288.61810725448845
755703,62.101039554396706
2865117,152.4144842953938
15114265,76.41978545626611
3143838,70.63553932736158
35337525,180.63862388051044
6716066,200.00079806588582
34517384,83.01315311899957
24304881,116.45181550732198
7583507,74.74334873225953
7651474,155.39194831066408
29152320,410.7653791722
9624177,218.7069925520299
30161460,180.83033740340613
36205494,175.98626644328795
13659997,129.29207925670738
15301966,186.05918865708853
35581315,104.95886806257629
12553612,83.35665709250266
17380431,182.93276689869194
14024257,93.40273806280265
11776880,137.64838271990016
1782079,76.07744418462825
11514862,115.44979749875591
25488542,67.73451762777408
32503099,174.5689892476694
29479579,98.70070151091633
18291916,122.4754992991629
14139651,183.10452699840442
6968737,180.2779611671564
16706521,158.92635640716304
29231876,141.6009006084818
21879516,246.35481134357752
35416674,291.24680853509244
31413351,189.6404119222194
26602421,241.8706796918949
16443158,259.93798571315034
28565170,51.0365602632363
18563383,136.85625988545365
34388788,291.4302323602236
22981126,86.31739759541146
30208046,67.81852839479022
35465579,81.38320753770088
140425,71.0308215110527
24305252,52.375130658803116
30388333,200.17023892305204
3046941,255.2208706738741
6705558,86.93940884751326
28368404,104.49730424287114
24700123,77.92198051537937
24358122,63.48323135157162
12731689,230.35786397750041
31142239,170.47129891328163
728498,129.91572100314283
19250742,181.78563199641388
25805051,127.05768037243413
10801474,59.37814455890073
21906858,167.64121296233677
29081547,70.46634545332525
4424511,160.22680157600206
35287395,77.73217508504341
31980644,62.60304744572521
25077481,72.14971301791702
22970376,70.79373756585858
26775656,78.94203526632711
13246042,46.97184755346744
29283100,146.72798864932966
20135558,161.12728031837872
33580893,242.0484869391279
15899421,147.74227696953383
628227,188.44389577064018
27027786,145.6679640275222
6140695,198.17095794979292
36420289,287.82613854422254
11186765,52.858437966542326
35461960,78.98776011495019
19933967,251.3367802427028
978615,49.75548811041199
3323189,392.6352757620544
29964495,205.91176676507257
18228187,71.52836780344909
10034493,84.17149008772422
9148875,172.86983189578672
17809303,63.81410136643794
9735503,145.5384507769104
22088276,194.0009834549367
13043314,70.24551711050634
6892731,158.8208661555532
13892036,121.33047910426376
13979694,48.65085096928499
32406935,163.01568267502384
6103273,211.57291313363606
12303,105.921065512983
9325951,260.21121544937375
8741489,122.75986789005883
24835343,235.16622346228704
33154669,142.61665617230975
7133306,75.58930740669115
6196265,155.27007309037222
4216435,123.9338406802654
10233244,51.346109021613884
21056691,60.09145202085803
31070935,61.42454375678142
13288854,69.83319662079052
8410347,76.06693390733535
19428575,129.08720462224238
11778761,66.00171598797036
12989767,197.67069925712264
29103450,70.51197956838723
21123576,88.26914643731479
34227232,62.709573120802276
15470951,84.13714297177279
9786769,147.6508167874463
14180414,98.8642597760669
34442975,80.1962307527101
12847429,224.39208856894444
8844402,40.54191271412316
13733766,52.85449164478959
346248,124.35712125267517
13251558,92.91464287193838
6559926,239.81933638374034
35409565,195.97741652745611
35876236,269.760465166799
3551778,164.34952184807182
33168966,212.16890268014004
31583242,84.60029290868245
32475687,97.67596377064424
17900681,70.51502020786347
3394044,93.03019494130683
7460748,88.95831336812742
9170129,212.59670938070943
4016791,56.10356637482829
10985169,160.8070456121925
7148121,81.66391354874418
23054855,139.28548011236026
31315479,299.56842709804357
21472364,173.72033759532584
735677,197.07515629325118
16120533,51.71415223320976
25465008,142.15453450027198
20216401,64.30340872026711
19120316,62.018891062352594
18191892,157.4575951163012
30956885,291.407028219366
3437101,110.11644805838267
30227054,223.5597924109478
16352907,246.3224747012562
14827512,187.5770494832622
23027004,192.29743692352133
18407764,69.65622468779083
20529760,70.1970480189153
27024042,55.26380193017373
24035864,99.68492718853376
21816757,151.54005435832386
19084168,166.49859428483802
28332207,59.63922889767477
8915246,54.94351779768526
25946015,259.70086951601274
22131954,180.3974110217872
7435181,85.45709183820905
20757749,259.30742558806935
28411950,87.5354575796103
27138925,121.15304812569482
23593582,78.31393515434827
3868344,179.77078650978638
35236534,41.49554810223573
5726773,108.04859804076361
27851725,65.4455529139764
28515078,171.99719958850918
27061895,102.7393801459376
16475935,98.02210470500009
33295827,146.49651532509722
6149507,207.48261315559932
2719792,63.98243516552435
118680,150.42906878213677
10019508,84.51845852053519
27934322,40.552928006213364
3973944,98.72982380584929
753687,166.3915847060986
22001596,135.2411991296533
8883032,138.59983465513054
33256416,115.05375291573199
34723111,163.94810668317285
17664316,61.37793940708707
2061367,147.85018161382212
29576256,78.42667937244785
25961797,162.42530485709594
4588689,254.87204184371538
6784908,122.49453932466525
31218310,77.17286067550788
23919507,99.21421806270592
5942962,63.16902845699377
16634534,90.54804185972844
34743695,160.18762704346622
27062294,121.02704781397445
35892874,246.32244440843726
13395084,93.74698204888311
34644063,317.5963460123098
34983299,207.30310448054263
227735,267.00040365783747
3376999,166.276316021441
34370336,64.27688734425392
10365516,141.51884493607594
3164173,123.18882876016815
3727816,70.2744391396226
20387176,86.56614341256861
5958299,121.81741159437058
26290174,163.20178831012552
7180335,77.5369181595872
11162977,115.91062677479167
15754561,63.27659021136374
767562,76.03227610035917
6151450,74.76813004860378
20419339,198.88827876269298
29893519,179.66600994800555
32450788,145.8276364161348
15462208,167.96338618783483
8848162,84.3817481543682
29570887,85.81811421349144
2267006,190.61156355037807
7688839,169.8170167400225
197155,223.0599178647686
4467771,243.68213615271748
26166987,299.8939861311927
29225254,267.8603884219136
727512,224.0479175795487
4737830,65.23481571054059
31189073,79.96881640606652
29060392,85.07331798443973
24846816,53.701018013289485
23478580,236.09355686164548
35336447,61.754410142930595
12302170,287.96883500136965
18870281,80.14222047244033
24872073,49.24843659523357
5771655,79.87144906855445
27254736,198.26182474550345
21977693,127.5322600058912
17554981,255.41302301019311
12765391,124.63780253588642
34435500,250.5590820794812
21346376,278.28395025900153
20621413,344.3272974983966
16440192,193.97702821562507
15194855,59.11057797321787
32564016,132.82396468279998
30469105,126.90461786652097
25962847,110.53258301000136
7664692,152.44636717803382
28602842,285.79870257994287
284208,105.94391222392633
4502339,97.86364720320375
2251009,123.66897334711578
21977042,149.4738707531094
14043646,45.39245864398448
22278389,87.00042402250034
12685533,46.82164656917671
14187014,186.14546538082345
25231000,207.52417966241023
22667641,214.27134588036972
